Shape_Length,Shape_Area,grid_id,DEMMEAN,SLOPEMEAN,FACSUM,PCT,DISTMEAN,DEMAREA
2000.000000000000000,250000.000000000000000,1,1330.683601074219496,2.417372863741285,75454.999999999869033,0.372400000000000,2137.136200781247680,250000.000000000000000
2000.000000000000000,250000.000000000000000,2,1331.541908105469020,1.892402168534392,55891.999999999970896,0.488800000000000,2070.784283691408291,250000.000000000000000
2000.000000000000000,250000.000000000000000,3,1328.574097656247659,2.105996491297770,58447.000000000087311,0.520800000000000,2045.253640478518264,250000.000000000000000
2000.000000000000000,250000.000000000000000,4,1322.271741357422570,2.086691040171654,77703.999999999767169,0.425200000000000,1940.555931689455292,250000.000000000000000
2000.000000000000000,250000.000000000000000,5,1318.300475634765235,1.797561973394180,59827.999999999876309,0.474800000000000,1577.683576855471301,250000.000000000000000
2000.000000000000000,250000.000000000000000,6,1313.744798144532297,1.630807912951826,60737.999999999788997,0.417200000000000,1292.841059912111632,250000.000000000000000
2000.000000000000000,250000.000000000000000,7,1308.354331640626924,1.530687142316324,86560.999999999738066,0.468800000000000,1156.127800317381798,250000.000000000000000
2000.000000000000000,250000.000000000000000,8,1304.618090039065009,1.489539839417048,106609.000000000014552,0.529200000000000,1142.713205664062116,250000.000000000000000
2000.000000000000000,250000.000000000000000,9,1303.899822314453104,1.725840393721449,79242.999999999825377,0.501200000000000,1149.842328515623649,250000.000000000000000
2000.000000000000000,250000.000000000000000,10,1303.846309570308904,1.567405091086209,85827.000000000203727,0.450400000000000,1280.540795825193982,250000.000000000000000
2000.000000000000000,250000.000000000000000,11,1303.161729541013983,1.452950754395250,69259.000000000000000,0.502400000000000,1542.992359130863633,250000.000000000000000
2000.000000000000000,250000.000000000000000,12,1302.587244775390900,1.453134227401144,61509.000000000080036,0.396800000000000,1873.948304833983457,250000.000000000000000
2000.000000000000000,250000.000000000000000,13,1301.160511279297452,1.560515873587254,77029.000000000000000,0.524400000000000,2007.392062792968773,250000.000000000000000
2000.000000000000000,250000.000000000000000,14,1299.927803906249892,0.889781223938097,128535.000000000000000,0.419600000000000,1757.989802294920310,250000.000000000000000
2000.000000000000000,250000.000000000000000,15,1299.480363232421951,0.827404328704791,71402.000000000058208,0.486000000000000,1614.737261425781071,250000.000000000000000
2000.000000000000000,250000.000000000000000,16,1299.055651025391853,0.704924477180465,78970.999999999869033,0.564000000000000,1577.378679931639226,250000.000000000000000
2000.000000000000000,250000.000000000000000,17,1298.334687353512436,0.664153347054534,88601.999999999956344,0.452400000000000,1597.309015087889065,250000.000000000000000
2000.000000000000000,250000.000000000000000,18,1298.258967578125976,0.540482029324894,84698.000000000014552,0.504800000000000,1756.792625634763226,250000.000000000000000
2000.000000000000000,250000.000000000000000,19,1298.166945263670868,0.617249863264056,73034.000000000072760,0.534800000000000,2030.057966503906073,250000.000000000000000
2000.000000000000000,250000.000000000000000,20,1298.167640966797535,0.507440363232578,63206.999999999898137,0.539200000000000,2370.347165917972688,250000.000000000000000
2000.000000000000000,250000.000000000000000,21,1298.263765673829539,0.675715862446065,68087.000000000014552,0.488400000000000,2740.817360449211264,250000.000000000000000
2000.000000000000000,250000.000000000000000,22,1298.222306298831427,0.667460707942290,68385.999999999985448,0.548400000000000,3144.373135546874437,250000.000000000000000
2000.000000000000000,250000.000000000000000,23,1296.165493261717984,0.605817973005528,165868.000000000029104,0.444800000000000,3572.405907324214695,250000.000000000000000
2000.000000000000000,250000.000000000000000,24,1295.121112402344579,0.392326925196495,227377.999999999476131,0.503600000000000,4017.099001269531527,250000.000000000000000
2000.000000000000000,250000.000000000000000,25,1294.903680322265473,1.073987146032098,91399.000000000145519,0.552000000000000,4473.486793359370495,250000.000000000000000
2000.000000000000000,250000.000000000000000,26,1293.804932421873673,0.903393345328086,71041.999999999985448,0.808400000000000,4938.328008398442762,250000.000000000000000
2000.000000000000000,250000.000000000000000,27,1294.132941894533360,0.484394059270354,128540.000000000014552,0.550400000000000,5358.414766601566953,250000.000000000000000
2000.000000000000000,250000.000000000000000,28,1296.129275488279291,0.841864938126989,60646.999999999898137,0.670800000000000,5341.561470117190765,250000.000000000000000
2000.000000000000000,250000.000000000000000,29,1294.907949414066252,1.410305629321278,43192.999999999956344,0.507200000000000,4879.148287695323233,250000.000000000000000
2000.000000000000000,250000.000000000000000,30,1291.841568701176357,1.542779932755748,154701.000000000087311,0.322000000000000,4387.606484374997308,250000.000000000000000
2000.000000000000000,250000.000000000000000,31,1292.149745068356651,0.675572785818379,117380.000000000000000,0.878400000000000,3898.216786621096617,250000.000000000000000
2000.000000000000000,250000.000000000000000,32,1292.445376708986714,1.480609200593388,208752.000000000320142,0.198000000000000,3411.905412499994782,250000.000000000000000
2000.000000000000000,250000.000000000000000,33,1292.908441650389705,1.311547978765962,59968.999999999949068,0.510800000000000,2930.205479980470500,250000.000000000000000
2000.000000000000000,250000.000000000000000,34,1294.265633154298484,1.737645316324105,125714.999999999970896,0.903600000000000,2455.831951562500763,250000.000000000000000
2000.000000000000000,250000.000000000000000,35,1295.038673876955272,0.581936770001311,123546.999999999883585,0.779200000000000,1994.019839160154561,250000.000000000000000
2000.000000000000000,250000.000000000000000,36,1296.676378515627448,0.536854041035535,190314.999999999970896,0.804000000000000,1555.991150000002335,250000.000000000000000
2000.000000000000000,250000.000000000000000,37,1298.122042626953544,0.578966722679609,62656.999999999919964,0.620000000000000,1167.996190405277730,250000.000000000000000
2000.000000000000000,250000.000000000000000,38,1299.158413964843703,0.775111427203732,1012441.999999998253770,0.549600000000000,894.951438183593382,250000.000000000000000
2000.000000000000000,250000.000000000000000,39,1303.248366503904208,1.274850289815541,2863369.999999990221113,0.569600000000000,814.654800683592725,250000.000000000000000
2000.000000000000000,250000.000000000000000,40,1313.171981982419084,1.390969336294398,419376.999999999708962,0.553600000000000,519.682266082764045,250000.000000000000000
2000.000000000000000,250000.000000000000000,41,1324.533925683596863,1.893040517092665,287152.999999999825377,0.654000000000000,226.591511610412709,250000.000000000000000
2000.000000000000000,250000.000000000000000,42,1339.885055615232432,2.560127232446501,134863.999999999941792,0.824000000000000,318.901972465514291,250000.000000000000000
2000.000000000000000,250000.000000000000000,43,1353.395562548830185,1.501342998107477,711858.000000000582077,0.509600000000000,765.037396240233079,250000.000000000000000
2000.000000000000000,250000.000000000000000,44,1364.816416992186532,1.620050096692784,1443605.999999999534339,0.554400000000000,1252.989466015623748,250000.000000000000000
2000.000000000000000,250000.000000000000000,45,1376.423050878908725,1.407054116142043,1218142.999999997438863,0.459600000000000,1567.966620751951268,250000.000000000000000
2000.000000000000000,250000.000000000000000,46,1386.543973144531947,1.329268733233363,1181690.000000002793968,0.499200000000000,1502.733946435546386,250000.000000000000000
2000.000000000000000,250000.000000000000000,47,1399.302742578123116,1.814015636474502,1321713.999999997671694,0.526400000000000,1354.286753906252216,250000.000000000000000
2000.000000000000000,250000.000000000000000,48,1414.919459375000088,2.248065203771902,1170317.999999998137355,0.456800000000000,1292.973582714840177,250000.000000000000000
2000.000000000000000,250000.000000000000000,49,1440.347567675780056,3.674903099123310,1000238.999999998835847,0.492400000000000,1265.326769824219127,250000.000000000000000
2000.000000000000000,250000.000000000000000,50,1464.276520654295382,2.045428470075132,774546.000000001862645,0.386800000000000,841.129792724610752,250000.000000000000000
2000.000000000000000,250000.000000000000000,51,1477.429489013676175,2.366730076042666,650788.999999998370185,0.608000000000000,343.756113098144453,250000.000000000000000
2000.000000000000000,250000.000000000000000,52,1509.374038525391825,6.182978495183042,770694.999999999068677,0.549600000000000,127.356034255981626,250000.000000000000000
2000.000000000000000,250000.000000000000000,53,1601.597696191407977,21.229905862029749,672202.999999999650754,0.173200000000000,587.715616528320879,250000.000000000000000
2000.000000000000000,250000.000000000000000,54,1783.833091894528707,32.436233611982772,277404.000000000000000,0.000000000000000,1086.663923901368662,250000.000000000000000
2000.000000000000000,250000.000000000000000,55,1997.480146044919593,34.142216397791543,59217.999999999927240,0.000000000000000,1586.137402001949340,250000.000000000000000
2000.000000000000000,250000.000000000000000,56,2146.911626562498896,33.377606149206315,40569.000000000007276,0.000000000000000,2085.862040478521067,250000.000000000000000
2000.000000000000000,250000.000000000000000,57,2115.510262548827541,39.108741379562694,140880.999999999854481,0.000000000000000,2585.694305566409639,250000.000000000000000
2000.000000000000000,250000.000000000000000,58,2248.889679101565434,38.411392921136354,52420.999999999919964,0.000000000000000,3085.581312695313045,250000.000000000000000
2000.000000000000000,250000.000000000000000,59,2182.478830029287565,37.341664509578536,112669.999999999970896,0.000000000000000,3585.499996972660938,250000.000000000000000
2000.000000000000000,250000.000000000000000,60,2082.499573925781988,37.868552152672663,42681.999999999985448,0.000000000000000,4085.438657226562555,250000.000000000000000
2000.000000000000000,250000.000000000000000,61,1926.683406005859069,33.855250299998758,897631.000000000698492,0.000000000000000,4585.390731835947008,250000.000000000000000
2000.000000000000000,250000.000000000000000,62,2081.805985440339100,36.548967509367053,3817.000000000000000,0.000000000000000,4890.366028941757577,55000.000000000000000
2000.000000000000000,250000.000000000000000,63,1314.703141064453575,1.618875779763474,211079.999999999534339,0.546400000000000,1638.089128417967231,250000.000000000000000
2000.000000000000000,250000.000000000000000,64,1316.995374951173062,1.689303353074191,158561.999999999505235,0.425600000000000,1581.232279736327655,250000.000000000000000
2000.000000000000000,250000.000000000000000,65,1314.166956250001704,1.881073381567000,130422.999999999970896,0.237200000000000,1548.617442480469208,250000.000000000000000
2000.000000000000000,250000.000000000000000,66,1307.771091357418982,1.772764606463907,231309.000000000523869,0.438000000000000,1599.928365332032172,250000.000000000000000
2000.000000000000000,250000.000000000000000,67,1304.730647802732847,1.536827084314825,224186.000000000145519,0.431600000000000,1258.623409082030093,250000.000000000000000
2000.000000000000000,250000.000000000000000,68,1302.008887255856507,1.318169981754573,171074.999999999621650,0.400400000000000,876.939071801757450,250000.000000000000000
2000.000000000000000,250000.000000000000000,69,1299.365050634766931,1.217880230763556,208723.999999999854481,0.364800000000000,664.735214916993414,250000.000000000000000
2000.000000000000000,250000.000000000000000,70,1297.481351025392769,1.105965343381464,342361.000000000000000,0.522800000000000,645.550053894043799,250000.000000000000000
2000.000000000000000,250000.000000000000000,71,1296.943998730466319,0.841306087762490,221443.000000000058208,0.578400000000000,656.980987878418773,250000.000000000000000
2000.000000000000000,250000.000000000000000,72,1296.578128564450026,0.734104640260340,411433.999999999883585,0.532400000000000,848.544302416991400,250000.000000000000000
2000.000000000000000,250000.000000000000000,73,1296.939582470703272,0.774844037218019,478692.000000000116415,0.538000000000000,1171.195180688475375,250000.000000000000000
2000.000000000000000,250000.000000000000000,74,1297.967455859374923,1.611353927233069,439516.999999999650754,0.347600000000000,1580.101532470704342,250000.000000000000000
2000.000000000000000,250000.000000000000000,75,1298.198412353516005,1.468987272573447,120229.000000000160071,0.607200000000000,1648.069440332031490,250000.000000000000000
2000.000000000000000,250000.000000000000000,76,1297.653064062500562,0.883176023578272,72976.000000000000000,0.729600000000000,1321.180451562497183,250000.000000000000000
2000.000000000000000,250000.000000000000000,77,1296.835470947265321,0.931001421793177,809753.999999999767169,0.522000000000000,1125.545874340822820,250000.000000000000000
